Experiment,Specification,Model,Serial Number,Size of Train Set,R^2 Score,MAE Score
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,BERT,5,303.0,-0.0028549155215684,0.2073399188284568
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,BERT,6,346.0,0.4536866840612497,0.1453865415803107
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,BERT,7,329.0,0.3079465276891705,0.1743667028796079
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,BERT,8,329.0,0.0866476392071529,0.2044632285101832
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.0,BERT,9,423.0,0.3419754329832657,0.1568511613609234
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,0,400.0,0.5203380389438752,0.1361266606360472
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,1,377.0,0.3218188310510984,0.1801139787614405
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,2,476.0,0.3870238655876167,0.1551677833521705
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,3,400.0,0.3871805722958716,0.159357345467595
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,4,400.0,0.5847889385572228,0.1339999712790168
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,5,359.0,0.4939353972749468,0.1466329019808534
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,6,411.0,0.4911009269261114,0.1460655912949739
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,7,390.0,0.6541506481096877,0.121975141022969
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,8,390.0,0.3110173083754637,0.1609508072620777
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.2,BERT,9,502.0,0.4430766377707077,0.1466587440154034
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,0,469.0,0.553232611398218,0.1315719450438937
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,1,440.0,0.2030778353874942,0.1858379198649379
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,2,556.0,0.3388298813145172,0.1606811740852461
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,3,469.0,0.4475667372098842,0.1460537777882594
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,4,469.0,0.5730800964309994,0.1411633594229625
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,5,419.0,0.3856966940877886,0.1703144799957376
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,6,480.0,0.571503284161528,0.1253196719889335
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,7,456.0,0.4442969418386642,0.1567128433489739
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,8,456.0,0.4074797530535886,0.1513703266059917
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.4,BERT,9,587.0,0.3713775487768467,0.1526718243419428
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,0,535.0,0.4431337870025759,0.1526577420147457
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,1,503.0,0.3942376867279804,0.1628812015129294
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,2,636.0,0.465133584144526,0.1430482980439041
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,3,535.0,0.5388325363058524,0.1344157661244722
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,4,535.0,0.6809620466832356,0.1118465428445264
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,5,481.0,0.5314408554070978,0.134804784922001
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,6,549.0,0.5980497983147012,0.1208645690087816
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,7,522.0,0.5661344481101627,0.1344985037847702
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,8,522.0,0.4154121060841856,0.1465594879126138
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.6,BERT,9,672.0,0.4062878438450018,0.1523356681160571
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,0,603.0,0.5146145175361003,0.1398216987613112
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,1,566.0,0.452923818145401,0.1512072014060186
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,2,715.0,0.3393966287102955,0.1583829650385468
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,3,603.0,0.5123166776142709,0.1396968971190054
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,4,603.0,0.6707206603822892,0.1159814713396693
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,5,540.0,0.4613552042892025,0.1514362321803128
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,6,620.0,0.4902624311332885,0.1370532542839508
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,7,587.0,0.4611530761768682,0.1485949422276752
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,8,587.0,0.3949856988502144,0.147606514614643
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,0.8,BERT,9,755.0,0.4697481945612818,0.1439613254340304
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,0,669.0,0.5657657182273282,0.1347648504042997
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,1,630.0,0.4604914749102144,0.1488534261826344
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,2,796.0,0.375210183559413,0.1571089018890752
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,3,669.0,0.4599445583036516,0.1535153405039383
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,4,669.0,0.6156198287142343,0.1269734262347552
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,5,601.0,0.5773779250299204,0.1328779074814551
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,6,687.0,0.4621406342977239,0.141931931839241
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,7,654.0,0.6241873540091114,0.124675145591019
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,8,654.0,0.4311662499717256,0.1405609430104853
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.0,BERT,9,841.0,0.5286180882567465,0.133745528423187
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,0,737.0,0.5275177939600026,0.1353073152405284
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,1,694.0,0.3499654838491002,0.1652595322545813
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,2,877.0,0.3846175162721897,0.1525809149515144
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,3,737.0,0.4163402884562909,0.1455940195083446
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,4,737.0,0.6063462775558359,0.126832342567539
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,5,662.0,0.5551665893623904,0.1349796566609223
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,6,757.0,0.5511795764614071,0.1299501591755053
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,7,719.0,0.5152701202183315,0.1432136971720074
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,8,719.0,0.4671766530650248,0.1367513992657795
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.2,BERT,9,925.0,0.5840670258287872,0.1276325100819925
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,0,805.0,0.52401125161611,0.1372399664503673
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,1,757.0,0.3845096055469339,0.166851239642919
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,2,957.0,0.4080341483464287,0.1457815101916209
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,3,805.0,0.5442357664076257,0.1290334838088845
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,4,805.0,0.6371339429259595,0.1235315933174589
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,5,724.0,0.5559843171033056,0.1351839241326072
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,6,827.0,0.5840104612512735,0.1233058891608612
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,7,786.0,0.6104344423634799,0.1258286159656953
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,8,786.0,0.5395417948362984,0.1261039921664448
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.4,BERT,9,1009.0,0.6008587705896306,0.1213052181853096
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,0,871.0,0.5077729595739264,0.1372821860445656
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,1,820.0,0.3507408906676322,0.1624895152393628
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,2,1037.0,0.5197290399758518,0.1319437473234573
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,3,871.0,0.6042923664374589,0.1211940726947324
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,4,871.0,0.6465709756193307,0.1224616312047101
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,5,781.0,0.6268115204740372,0.122252369251469
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,6,897.0,0.4816185806087442,0.1383943554731673
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,7,849.0,0.6565074267339066,0.1188449248851981
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,8,849.0,0.4604176622345876,0.1362285108713813
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.6,BERT,9,1093.0,0.5762421414382441,0.1251207538426081
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,0,941.0,0.5441274582344247,0.1323040174104325
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,1,883.0,0.407195512546476,0.1562173158863203
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,2,1118.0,0.5126889193449172,0.1322965463076473
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,3,941.0,0.5796564345336144,0.1251085638819914
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,4,941.0,0.681031738141511,0.117442102060161
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,5,844.0,0.5280055244848598,0.1376594117529318
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,6,965.0,0.5532829220435302,0.1287669358093373
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,7,916.0,0.5936918759849659,0.1301784456084889
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,8,916.0,0.5293831796106445,0.1266814858343551
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,1.8,BERT,9,1180.0,0.5974626616541091,0.1247417878041952
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,0,1005.0,0.4470289957845452,0.1475359286063155
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,1,947.0,0.4391492409798424,0.1572549412004107
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,2,1198.0,0.4056722991294096,0.1461141830101659
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,3,1005.0,0.5220961389358681,0.1305587667255429
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,4,1005.0,0.6885607300642603,0.1115945347933261
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,5,903.0,0.5597488533899929,0.1326176033625709
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,6,1032.0,0.5583178286545282,0.1304930463528654
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,7,983.0,0.5820203494853317,0.1293826829192474
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,8,983.0,0.5362531500625876,0.1276594407172183
06d Stratified Sampling from Reaxys Distribution Extended by Oversampling Values,2.0,BERT,9,1265.0,0.5698230142756658,0.1277603965683983
